"TDSv30 V01R12 V01 R12 EGLASS20 NGAS PVSTD  /  Proposed  /  2022_CZ15_2100ft2_Std_3_BR_HPWH_NEEA.ribd22  /  C:/Users/sbecker/IECC HPWH Runs/inlet_ambient_air_temp/2022_CZ15_2100ft2_Std_3_BR_HPWH_NEEA - batch/",001
"Mon 20-Dec-21   4:25:15 pm"
"DHWhr","Hour"
"Julien","Mo","Day","DOWH","Hour","t_outdoor_drybulb","t_Inlet"
73,3,14,7,24,70.7,66.1195
74,3,15,1,1,67.64,66.1195
74,3,15,1,2,64.4,66.1695
74,3,15,1,3,61.16,66.1695
74,3,15,1,4,62.24,66.1695
74,3,15,1,5,62.78,66.1695
74,3,15,1,6,62.24,66.1695
74,3,15,1,7,63.14,66.1695
74,3,15,1,8,65.84,66.1695
74,3,15,1,9,73.76,66.1695
74,3,15,1,10,79.52,66.1695
74,3,15,1,11,83.12,66.1695
74,3,15,1,12,85.1,66.1695
74,3,15,1,13,86,66.1695
74,3,15,1,14,86.18,66.1695
74,3,15,1,15,87.98,66.1695
74,3,15,1,16,87.98,66.1695
74,3,15,1,17,88.34,66.1695
74,3,15,1,18,87.44,66.1695
74,3,15,1,19,86.54,66.1695
74,3,15,1,20,82.58,66.1695
74,3,15,1,21,79.52,66.1695
74,3,15,1,22,75.74,66.1695
74,3,15,1,23,74.84,66.1695
74,3,15,1,24,72.86,66.1695
75,3,16,2,1,71.78,66.1695
75,3,16,2,2,69.26,66.2493
75,3,16,2,3,64.04,66.2493
75,3,16,2,4,63.86,66.2493
75,3,16,2,5,62.24,66.2493
75,3,16,2,6,62.78,66.2493
75,3,16,2,7,61.16,66.2493
75,3,16,2,8,62.96,66.2493
75,3,16,2,9,70.16,66.2493
75,3,16,2,10,78.62,66.2493
75,3,16,2,11,83.3,66.2493
75,3,16,2,12,86.18,66.2493
75,3,16,2,13,87.26,66.2493
75,3,16,2,14,89.24,66.2493
75,3,16,2,15,89.96,66.2493
75,3,16,2,16,89.96,66.2493
75,3,16,2,17,89.78,66.2493
75,3,16,2,18,88.88,66.2493
75,3,16,2,19,87.44,66.2493
75,3,16,2,20,82.58,66.2493
75,3,16,2,21,79.88,66.2493
75,3,16,2,22,77.36,66.2493
75,3,16,2,23,71.78,66.2493
75,3,16,2,24,71.06,66.2493
76,3,17,3,1,70.88,66.2493
76,3,17,3,2,68.72,66.4161
76,3,17,3,3,65.66,66.4161
76,3,17,3,4,63.14,66.4161
76,3,17,3,5,64.4,66.4161
76,3,17,3,6,60.62,66.4161
76,3,17,3,7,63.68,66.4161
76,3,17,3,8,61.88,66.4161
76,3,17,3,9,69.44,66.4161
76,3,17,3,10,72.32,66.4161
76,3,17,3,11,75.56,66.4161
76,3,17,3,12,79.34,66.4161
76,3,17,3,13,82.22,66.4161
76,3,17,3,14,84.38,66.4161
76,3,17,3,15,87.44,66.4161
76,3,17,3,16,89.78,66.4161
76,3,17,3,17,89.42,66.4161
76,3,17,3,18,87.98,66.4161
76,3,17,3,19,86.18,66.4161
76,3,17,3,20,80.24,66.4161
76,3,17,3,21,80.6,66.4161
76,3,17,3,22,77.72,66.4161
76,3,17,3,23,74.84,66.4161
76,3,17,3,24,72.86,66.4161
77,3,18,4,1,71.6,66.4161
77,3,18,4,2,68.9,66.7207
77,3,18,4,3,68.54,66.7207
77,3,18,4,4,71.78,66.7207
77,3,18,4,5,70.88,66.7207
77,3,18,4,6,69.8,66.7207
77,3,18,4,7,68.9,66.7207
77,3,18,4,8,68.18,66.7207
77,3,18,4,9,69.26,66.7207
77,3,18,4,10,71.24,66.7207
77,3,18,4,11,72.5,66.7207
77,3,18,4,12,75.92,66.7207
77,3,18,4,13,76.1,66.7207
77,3,18,4,14,77.9,66.7207
77,3,18,4,15,77.18,66.7207
77,3,18,4,16,78.98,66.7207
77,3,18,4,17,79.52,66.7207
77,3,18,4,18,78.98,66.7207
77,3,18,4,19,78.62,66.7207
77,3,18,4,20,75.38,66.7207
77,3,18,4,21,71.96,66.7207
77,3,18,4,22,71.78,66.7207
77,3,18,4,23,69.8,66.7207
77,3,18,4,24,68.54,66.7207
78,3,19,5,1,64.76,66.7207
78,3,19,5,2,64.4,66.9054
78,3,19,5,3,66.56,66.9054
78,3,19,5,4,63.5,66.9054
78,3,19,5,5,59.72,66.9054
78,3,19,5,6,57.38,66.9054
78,3,19,5,7,60.26,66.9054
78,3,19,5,8,61.52,66.9054
78,3,19,5,9,65.66,66.9054
78,3,19,5,10,71.42,66.9054
78,3,19,5,11,74.12,66.9054
78,3,19,5,12,75.38,66.9054
78,3,19,5,13,78.26,66.9054
78,3,19,5,14,78.98,66.9054
78,3,19,5,15,79.16,66.9054
78,3,19,5,16,80.78,66.9054
78,3,19,5,17,80.6,66.9054
78,3,19,5,18,80.06,66.9054
78,3,19,5,19,79.88,66.9054
78,3,19,5,20,77.54,66.9054
78,3,19,5,21,72.68,66.9054
78,3,19,5,22,69.44,66.9054
78,3,19,5,23,64.76,66.9054
78,3,19,5,24,63.14,66.9054
79,3,20,6,1,64.76,66.9054
79,3,20,6,2,63.68,67.0535
79,3,20,6,3,60.8,67.0535
79,3,20,6,4,59.72,67.0535
79,3,20,6,5,57.2,67.0535
79,3,20,6,6,57.92,67.0535
79,3,20,6,7,58.46,67.0535
79,3,20,6,8,62.6,67.0535
79,3,20,6,9,67.46,67.0535
79,3,20,6,10,71.78,67.0535
79,3,20,6,11,75.38,67.0535
79,3,20,6,12,78.08,67.0535
79,3,20,6,13,79.34,67.0535
79,3,20,6,14,82.04,67.0535
79,3,20,6,15,82.04,67.0535
79,3,20,6,16,82.22,67.0535
79,3,20,6,17,82.22,67.0535
79,3,20,6,18,81.32,67.0535
79,3,20,6,19,79.88,67.0535
79,3,20,6,20,77.9,67.0535
79,3,20,6,21,75.38,67.0535
79,3,20,6,22,71.96,67.0535
79,3,20,6,23,71.78,67.0535
79,3,20,6,24,69.44,67.0535
80,3,21,7,1,64.94,67.0535
80,3,21,7,2,64.58,67.2114
80,3,21,7,3,61.88,67.2114
80,3,21,7,4,59.9,67.2114
80,3,21,7,5,57.92,67.2114
80,3,21,7,6,57.56,67.2114
80,3,21,7,7,55.76,67.2114
80,3,21,7,8,61.52,67.2114
80,3,21,7,9,65.66,67.2114
80,3,21,7,10,71.6,67.2114
80,3,21,7,11,75.56,67.2114
80,3,21,7,12,78.98,67.2114
80,3,21,7,13,79.16,67.2114
80,3,21,7,14,80.96,67.2114
80,3,21,7,15,81.14,67.2114
80,3,21,7,16,81.86,67.2114
80,3,21,7,17,81.32,67.2114
80,3,21,7,18,80.42,67.2114
80,3,21,7,19,79.7,67.2114
80,3,21,7,20,76.82,67.2114
80,3,21,7,21,74.84,67.2114
80,3,21,7,22,72.5,67.2114
80,3,21,7,23,68.9,67.2114
80,3,21,7,24,67.82,67.2114
81,3,22,1,1,65.66,67.2114
81,3,22,1,2,62.6,67.3366
81,3,22,1,3,59.9,67.3366
81,3,22,1,4,57.92,67.3366
81,3,22,1,5,57.74,67.3366
81,3,22,1,6,56.84,67.3366
81,3,22,1,7,56.3,67.3366
81,3,22,1,8,59.54,67.3366
81,3,22,1,9,64.58,67.3366
81,3,22,1,10,69.62,67.3366
81,3,22,1,11,73.22,67.3366
81,3,22,1,12,75.2,67.3366
81,3,22,1,13,76.1,67.3366
81,3,22,1,14,77.36,67.3366
81,3,22,1,15,80.24,67.3366
81,3,22,1,16,80.78,67.3366
81,3,22,1,17,80.24,67.3366
81,3,22,1,18,78.98,67.3366
81,3,22,1,19,77.72,67.3366
81,3,22,1,20,74.84,67.3366
81,3,22,1,21,72.86,67.3366
81,3,22,1,22,71.78,67.3366
81,3,22,1,23,69.8,67.3366
81,3,22,1,24,67.82,67.3366
82,3,23,2,1,66.74,67.3366
82,3,23,2,2,64.58,67.4673
82,3,23,2,3,61.88,67.4673
82,3,23,2,4,59.9,67.4673
82,3,23,2,5,59.18,67.4673
82,3,23,2,6,59.72,67.4673
82,3,23,2,7,57.56,67.4673
82,3,23,2,8,62.78,67.4673
82,3,23,2,9,68.54,67.4673
82,3,23,2,10,72.5,67.4673
82,3,23,2,11,77.54,67.4673
82,3,23,2,12,81.14,67.4673
82,3,23,2,13,82.22,67.4673
82,3,23,2,14,84.2,67.4673
82,3,23,2,15,85.1,67.4673
82,3,23,2,16,85.82,67.4673
82,3,23,2,17,85.82,67.4673
82,3,23,2,18,84.92,67.4673
82,3,23,2,19,84.56,67.4673
82,3,23,2,20,81.68,67.4673
82,3,23,2,21,78.44,67.4673
82,3,23,2,22,74.84,67.4673
82,3,23,2,23,73.76,67.4673
82,3,23,2,24,71.78,67.4673
83,3,24,3,1,69.8,67.4673
83,3,24,3,2,68.18,67.6678
83,3,24,3,3,62.24,67.6678
83,3,24,3,4,62.78,67.6678
83,3,24,3,5,62.24,67.6678
83,3,24,3,6,63.14,67.6678
83,3,24,3,7,64.04,67.6678
83,3,24,3,8,64.4,67.6678
83,3,24,3,9,67.82,67.6678
83,3,24,3,10,74.48,67.6678
83,3,24,3,11,79.16,67.6678
83,3,24,3,12,87.26,67.6678
83,3,24,3,13,87.8,67.6678
83,3,24,3,14,87.26,67.6678
83,3,24,3,15,87.98,67.6678
83,3,24,3,16,87.98,67.6678
83,3,24,3,17,87.98,67.6678
83,3,24,3,18,87.44,67.6678
83,3,24,3,19,86.36,67.6678
83,3,24,3,20,80.78,67.6678
83,3,24,3,21,78.62,67.6678
83,3,24,3,22,75.56,67.6678
83,3,24,3,23,72.86,67.6678
83,3,24,3,24,71.6,67.6678
84,3,25,4,1,68.72,67.6678
84,3,25,4,2,65.84,67.9042
84,3,25,4,3,64.4,67.9042
84,3,25,4,4,60.8,67.9042
84,3,25,4,5,58.82,67.9042
84,3,25,4,6,57.74,67.9042
84,3,25,4,7,56.48,67.9042
84,3,25,4,8,60.98,67.9042
84,3,25,4,9,68.9,67.9042
84,3,25,4,10,75.74,67.9042
84,3,25,4,11,81.32,67.9042
84,3,25,4,12,84.02,67.9042
84,3,25,4,13,84.2,67.9042
84,3,25,4,14,85.1,67.9042
84,3,25,4,15,86.9,67.9042
84,3,25,4,16,84.74,67.9042
84,3,25,4,17,83.48,67.9042
84,3,25,4,18,81.32,67.9042
84,3,25,4,19,79.52,67.9042
84,3,25,4,20,75.38,67.9042
84,3,25,4,21,71.78,67.9042
84,3,25,4,22,70.88,67.9042
84,3,25,4,23,69.98,67.9042
84,3,25,4,24,69.98,67.9042
85,3,26,5,1,69.8,67.9042
85,3,26,5,2,68.9,68.1232
85,3,26,5,3,66.74,68.1232
85,3,26,5,4,64.76,68.1232
85,3,26,5,5,63.14,68.1232
85,3,26,5,6,64.76,68.1232
85,3,26,5,7,62.96,68.1232
85,3,26,5,8,63.5,68.1232
85,3,26,5,9,68.18,68.1232
85,3,26,5,10,70.16,68.1232
85,3,26,5,11,71.24,68.1232
85,3,26,5,12,73.22,68.1232
85,3,26,5,13,73.94,68.1232
85,3,26,5,14,73.94,68.1232
85,3,26,5,15,73.22,68.1232
85,3,26,5,16,73.04,68.1232
85,3,26,5,17,73.22,68.1232
85,3,26,5,18,73.04,68.1232
85,3,26,5,19,71.6,68.1232
85,3,26,5,20,68.9,68.1232
85,3,26,5,21,66.74,68.1232
85,3,26,5,22,64.76,68.1232
85,3,26,5,23,63.86,68.1232
85,3,26,5,24,62.96,68.1232
86,3,27,6,1,62.6,68.1232
86,3,27,6,2,59.72,68.2974
86,3,27,6,3,57.02,68.2974
86,3,27,6,4,56.84,68.2974
86,3,27,6,5,55.22,68.2974
86,3,27,6,6,55.76,68.2974
86,3,27,6,7,55.22,68.2974
86,3,27,6,8,56.48,68.2974
86,3,27,6,9,61.52,68.2974
86,3,27,6,10,66.2,68.2974
86,3,27,6,11,68.18,68.2974
86,3,27,6,12,70.16,68.2974
86,3,27,6,13,71.24,68.2974
86,3,27,6,14,73.22,68.2974
86,3,27,6,15,75.02,68.2974
86,3,27,6,16,75.02,68.2974
86,3,27,6,17,74.84,68.2974
86,3,27,6,18,73.94,68.2974
86,3,27,6,19,72.68,68.2974
86,3,27,6,20,69.8,68.2974
86,3,27,6,21,68.9,68.2974
86,3,27,6,22,66.74,68.2974
86,3,27,6,23,64.94,68.2974
86,3,27,6,24,64.76,68.2974
87,3,28,7,1,62.96,68.2974
87,3,28,7,2,62.78,68.3937
87,3,28,7,3,60.62,68.3937
87,3,28,7,4,58.1,68.3937
87,3,28,7,5,58.46,68.3937
87,3,28,7,6,54.86,68.3937
87,3,28,7,7,54.5,68.3937
87,3,28,7,8,58.46,68.3937
87,3,28,7,9,63.5,68.3937
87,3,28,7,10,67.46,68.3937
87,3,28,7,11,72.14,68.3937
87,3,28,7,12,74.12,68.3937
87,3,28,7,13,76.1,68.3937
87,3,28,7,14,78.26,68.3937
87,3,28,7,15,80.06,68.3937
87,3,28,7,16,80.06,68.3937
87,3,28,7,17,80.42,68.3937
87,3,28,7,18,79.52,68.3937
87,3,28,7,19,78.62,68.3937
87,3,28,7,20,75.56,68.3937
87,3,28,7,21,72.86,68.3937
87,3,28,7,22,70.88,68.3937
87,3,28,7,23,69.8,68.3937
87,3,28,7,24,68.72,68.3937
88,3,29,1,1,65.84,68.3937
88,3,29,1,2,64.76,68.5008
88,3,29,1,3,63.14,68.5008
88,3,29,1,4,64.4,68.5008
88,3,29,1,5,61.16,68.5008
88,3,29,1,6,61.88,68.5008
88,3,29,1,7,60.62,68.5008
88,3,29,1,8,65.66,68.5008
88,3,29,1,9,71.42,68.5008
88,3,29,1,10,74.48,68.5008
88,3,29,1,11,78.44,68.5008
88,3,29,1,12,80.96,68.5008
88,3,29,1,13,81.14,68.5008
88,3,29,1,14,83.12,68.5008
88,3,29,1,15,84.2,68.5008
88,3,29,1,16,84.74,68.5008
88,3,29,1,17,84.2,68.5008
88,3,29,1,18,82.94,68.5008
88,3,29,1,19,82.76,68.5008
88,3,29,1,20,80.6,68.5008
88,3,29,1,21,77.72,68.5008
88,3,29,1,22,75.2,68.5008
88,3,29,1,23,75.74,68.5008
88,3,29,1,24,74.48,68.5008
89,3,30,2,1,69.8,68.5008
89,3,30,2,2,67.82,68.6131
89,3,30,2,3,66.92,68.6131
89,3,30,2,4,66.74,68.6131
89,3,30,2,5,65.48,68.6131
89,3,30,2,6,62.24,68.6131
89,3,30,2,7,63.5,68.6131
89,3,30,2,8,67.46,68.6131
89,3,30,2,9,71.42,68.6131
89,3,30,2,10,74.3,68.6131
89,3,30,2,11,77.18,68.6131
89,3,30,2,12,78.26,68.6131
89,3,30,2,13,79.16,68.6131
89,3,30,2,14,80.24,68.6131
89,3,30,2,15,81.86,68.6131
89,3,30,2,16,80.78,68.6131
89,3,30,2,17,80.6,68.6131
89,3,30,2,18,80.06,68.6131
89,3,30,2,19,79.52,68.6131
89,3,30,2,20,74.84,68.6131
89,3,30,2,21,73.58,68.6131
89,3,30,2,22,70.88,68.6131
89,3,30,2,23,68.9,68.6131
89,3,30,2,24,66.92,68.6131
90,3,31,8,1,66.56,68.6131
90,3,31,8,2,63.5,68.6943
90,3,31,8,3,59.9,68.6943
90,3,31,8,4,58.82,68.6943
90,3,31,8,5,56.84,68.6943
90,3,31,8,6,55.94,68.6943
90,3,31,8,7,56.48,68.6943
90,3,31,8,8,61.52,68.6943
90,3,31,8,9,65.48,68.6943
90,3,31,8,10,70.16,68.6943
90,3,31,8,11,72.14,68.6943
90,3,31,8,12,74.3,68.6943
90,3,31,8,13,77.54,68.6943
90,3,31,8,14,80.78,68.6943
90,3,31,8,15,80.06,68.6943
90,3,31,8,16,79.88,68.6943
90,3,31,8,17,79.34,68.6943
90,3,31,8,18,77.9,68.6943
90,3,31,8,19,76.46,68.6943
90,3,31,8,20,71.78,68.6943
90,3,31,8,21,69.44,68.6943
90,3,31,8,22,67.46,68.6943
90,3,31,8,23,67.1,68.6943
90,3,31,8,24,66.92,68.6943
91,4,1,4,1,66.56,68.6943
91,4,1,4,2,68.18,68.7335
91,4,1,4,3,68.36,68.7335
91,4,1,4,4,72.5,68.7335
91,4,1,4,5,73.04,68.7335
91,4,1,4,6,71.96,68.7335
91,4,1,4,7,72.68,68.7335
91,4,1,4,8,78.62,68.7335
91,4,1,4,9,82.94,68.7335
91,4,1,4,10,89.78,68.7335
91,4,1,4,11,95.54,68.7335
91,4,1,4,12,99.32,68.7335
91,4,1,4,13,101.84,68.7335
91,4,1,4,14,101.12,68.7335
91,4,1,4,15,102.2,68.7335
91,4,1,4,16,102.74,68.7335
91,4,1,4,17,101.12,68.7335
91,4,1,4,18,99.32,68.7335
91,4,1,4,19,97.52,68.7335
91,4,1,4,20,93.56,68.7335
91,4,1,4,21,90.86,68.7335
91,4,1,4,22,88.88,68.7335
91,4,1,4,23,86.18,68.7335
91,4,1,4,24,78.98,68.7335
92,4,2,5,1,78.8,68.7335
92,4,2,5,2,77.54,69.1095
92,4,2,5,3,73.4,69.1095
92,4,2,5,4,69.08,69.1095
92,4,2,5,5,68.9,69.1095
92,4,2,5,6,67.82,69.1095
92,4,2,5,7,67.82,69.1095
92,4,2,5,8,74.66,69.1095
92,4,2,5,9,80.24,69.1095
92,4,2,5,10,82.58,69.1095
92,4,2,5,11,87.26,69.1095
92,4,2,5,12,88.16,69.1095
92,4,2,5,13,88.88,69.1095
92,4,2,5,14,87.8,69.1095
92,4,2,5,15,87.08,69.1095
92,4,2,5,16,87.26,69.1095
92,4,2,5,17,87.08,69.1095
92,4,2,5,18,86.36,69.1095
92,4,2,5,19,84.38,69.1095
92,4,2,5,20,79.52,69.1095
92,4,2,5,21,75.74,69.1095
92,4,2,5,22,73.58,69.1095
92,4,2,5,23,70.7,69.1095
92,4,2,5,24,67.82,69.1095
93,4,3,6,1,66.92,69.1095
93,4,3,6,2,66.56,69.365
93,4,3,6,3,63.86,69.365
93,4,3,6,4,62.6,69.365
93,4,3,6,5,60.26,69.365
93,4,3,6,6,60.8,69.365
93,4,3,6,7,60.26,69.365
93,4,3,6,8,62.96,69.365
93,4,3,6,9,69.26,69.365
93,4,3,6,10,71.6,69.365
93,4,3,6,11,75.2,69.365
93,4,3,6,12,76.1,69.365
93,4,3,6,13,78.26,69.365
93,4,3,6,14,79.16,69.365
93,4,3,6,15,79.88,69.365
93,4,3,6,16,78.8,69.365
93,4,3,6,17,77.9,69.365
93,4,3,6,18,76.46,69.365
93,4,3,6,19,74.84,69.365
93,4,3,6,20,72.86,69.365
93,4,3,6,21,71.78,69.365
93,4,3,6,22,69.98,69.365
93,4,3,6,23,69.8,69.365
93,4,3,6,24,68,69.365
94,4,4,7,1,67.82,69.365
94,4,4,7,2,66.74,69.4659
94,4,4,7,3,64.76,69.4659
94,4,4,7,4,63.5,69.4659
94,4,4,7,5,60.08,69.4659
94,4,4,7,6,68,69.4659
94,4,4,7,7,68.18,69.4659
94,4,4,7,8,69.44,69.4659
94,4,4,7,9,72.5,69.4659
94,4,4,7,10,76.28,69.4659
94,4,4,7,11,78.98,69.4659
94,4,4,7,12,79.34,69.4659
94,4,4,7,13,82.22,69.4659
94,4,4,7,14,83.12,69.4659
94,4,4,7,15,84.2,69.4659
94,4,4,7,16,84.74,69.4659
94,4,4,7,17,84.2,69.4659
94,4,4,7,18,82.94,69.4659
94,4,4,7,19,82.58,69.4659
94,4,4,7,20,79.52,69.4659
94,4,4,7,21,75.56,69.4659
94,4,4,7,22,72.5,69.4659
94,4,4,7,23,68.72,69.4659
94,4,4,7,24,66.2,69.4659
95,4,5,1,1,66.92,69.4659
95,4,5,1,2,66.38,69.59
95,4,5,1,3,62.06,69.59
95,4,5,1,4,61.88,69.59
95,4,5,1,5,60.26,69.59
95,4,5,1,6,61.7,69.59
95,4,5,1,7,59.72,69.59
95,4,5,1,8,65.66,69.59
95,4,5,1,9,71.96,69.59
95,4,5,1,10,78.44,69.59
95,4,5,1,11,81.14,69.59
95,4,5,1,12,83.12,69.59
95,4,5,1,13,85.1,69.59
95,4,5,1,14,86,69.59
95,4,5,1,15,86.18,69.59
95,4,5,1,16,87.8,69.59
95,4,5,1,17,87.8,69.59
95,4,5,1,18,86.54,69.59
95,4,5,1,19,85.46,69.59
95,4,5,1,20,81.68,69.59
95,4,5,1,21,78.8,69.59
95,4,5,1,22,77.54,69.59
95,4,5,1,23,73.94,69.59
95,4,5,1,24,73.4,69.59
96,4,6,2,1,69.8,69.59
96,4,6,2,2,68.18,69.6694
96,4,6,2,3,69.08,69.6694
96,4,6,2,4,69.08,69.6694
96,4,6,2,5,69.08,69.6694
96,4,6,2,6,68.9,69.6694
96,4,6,2,7,67.82,69.6694
96,4,6,2,8,67.1,69.6694
96,4,6,2,9,69.26,69.6694
96,4,6,2,10,70.52,69.6694
96,4,6,2,11,73.76,69.6694
96,4,6,2,12,72.86,69.6694
96,4,6,2,13,72.14,69.6694
96,4,6,2,14,72.5,69.6694
96,4,6,2,15,69.44,69.6694
96,4,6,2,16,72.14,69.6694
96,4,6,2,17,72.68,69.6694
96,4,6,2,18,73.4,69.6694
96,4,6,2,19,72.86,69.6694
96,4,6,2,20,70.88,69.6694
96,4,6,2,21,68.54,69.6694
96,4,6,2,22,64.22,69.6694
96,4,6,2,23,65.48,69.6694
96,4,6,2,24,61.16,69.6694
97,4,7,3,1,62.78,69.6694
97,4,7,3,2,61.34,69.6531
97,4,7,3,3,56.12,69.6531
97,4,7,3,4,57.74,69.6531
97,4,7,3,5,56.84,69.6531
97,4,7,3,6,55.04,69.6531
97,4,7,3,7,55.76,69.6531
97,4,7,3,8,61.7,69.6531
97,4,7,3,9,67.1,69.6531
97,4,7,3,10,69.62,69.6531
97,4,7,3,11,73.22,69.6531
97,4,7,3,12,75.2,69.6531
97,4,7,3,13,75.74,69.6531
97,4,7,3,14,75.2,69.6531
97,4,7,3,15,76.82,69.6531
97,4,7,3,16,74.66,69.6531
97,4,7,3,17,73.4,69.6531
97,4,7,3,18,71.42,69.6531
97,4,7,3,19,70.52,69.6531
97,4,7,3,20,65.66,69.6531
97,4,7,3,21,62.78,69.6531
97,4,7,3,22,60.8,69.6531
97,4,7,3,23,59.9,69.6531
97,4,7,3,24,58.46,69.6531
98,4,8,4,1,55.76,69.6531
98,4,8,4,2,54.86,69.6153
98,4,8,4,3,53.42,69.6153
98,4,8,4,4,53.06,69.6153
98,4,8,4,5,52.7,69.6153
98,4,8,4,6,50,69.6153
98,4,8,4,7,50.36,69.6153
98,4,8,4,8,53.24,69.6153
98,4,8,4,9,55.22,69.6153
98,4,8,4,10,56.48,69.6153
98,4,8,4,11,60.26,69.6153
98,4,8,4,12,61.88,69.6153
98,4,8,4,13,60.26,69.6153
98,4,8,4,14,61.16,69.6153
98,4,8,4,15,62.42,69.6153
98,4,8,4,16,58.82,69.6153
98,4,8,4,17,57.92,69.6153
98,4,8,4,18,57.02,69.6153
98,4,8,4,19,56.66,69.6153
98,4,8,4,20,53.78,69.6153
98,4,8,4,21,51.8,69.6153
98,4,8,4,22,51.08,69.6153
98,4,8,4,23,50.9,69.6153
98,4,8,4,24,50,69.6153
99,4,9,5,1,49.82,69.6153
99,4,9,5,2,48.92,69.4453
99,4,9,5,3,48.74,69.4453
99,4,9,5,4,48.02,69.4453
99,4,9,5,5,47.84,69.4453
99,4,9,5,6,46.04,69.4453
99,4,9,5,7,46.58,69.4453
99,4,9,5,8,51.44,69.4453
99,4,9,5,9,54.5,69.4453
99,4,9,5,10,57.92,69.4453
99,4,9,5,11,58.46,69.4453
99,4,9,5,12,63.14,69.4453
99,4,9,5,13,64.22,69.4453
99,4,9,5,14,65.12,69.4453
99,4,9,5,15,66.02,69.4453
99,4,9,5,16,66.2,69.4453
99,4,9,5,17,66.92,69.4453
99,4,9,5,18,66.38,69.4453
99,4,9,5,19,65.66,69.4453
99,4,9,5,20,62.42,69.4453
99,4,9,5,21,57.92,69.4453
99,4,9,5,22,57.74,69.4453
99,4,9,5,23,56.84,69.4453
99,4,9,5,24,55.58,69.4453
100,4,10,6,1,53.24,69.4453
100,4,10,6,2,53.6,69.3265
100,4,10,6,3,50.72,69.3265
100,4,10,6,4,48.2,69.3265
100,4,10,6,5,49.82,69.3265
100,4,10,6,6,48.2,69.3265
100,4,10,6,7,49.46,69.3265
100,4,10,6,8,53.6,69.3265
100,4,10,6,9,58.46,69.3265
100,4,10,6,10,62.42,69.3265
100,4,10,6,11,65.48,69.3265
100,4,10,6,12,70.16,69.3265
100,4,10,6,13,72.14,69.3265
100,4,10,6,14,73.94,69.3265
100,4,10,6,15,74.12,69.3265
100,4,10,6,16,75.92,69.3265
100,4,10,6,17,76.46,69.3265
100,4,10,6,18,75.92,69.3265
100,4,10,6,19,75.56,69.3265
100,4,10,6,20,72.5,69.3265
100,4,10,6,21,68.9,69.3265
100,4,10,6,22,66.74,69.3265
100,4,10,6,23,64.76,69.3265
100,4,10,6,24,62.78,69.3265
101,4,11,7,1,60.8,69.3265
101,4,11,7,2,59.72,69.2844
101,4,11,7,3,56.84,69.2844
101,4,11,7,4,55.76,69.2844
101,4,11,7,5,54.86,69.2844
101,4,11,7,6,53.96,69.2844
101,4,11,7,7,54.32,69.2844
101,4,11,7,8,57.74,69.2844
101,4,11,7,9,63.5,69.2844
101,4,11,7,10,67.46,69.2844
101,4,11,7,11,72.5,69.2844
101,4,11,7,12,76.28,69.2844
101,4,11,7,13,79.16,69.2844
101,4,11,7,14,80.06,69.2844
101,4,11,7,15,80.06,69.2844
101,4,11,7,16,80.24,69.2844
101,4,11,7,17,80.6,69.2844
101,4,11,7,18,80.42,69.2844
101,4,11,7,19,79.88,69.2844
101,4,11,7,20,77.9,69.2844
101,4,11,7,21,75.38,69.2844
101,4,11,7,22,71.78,69.2844
101,4,11,7,23,69.8,69.2844
101,4,11,7,24,68.9,69.2844
102,4,12,1,1,66.74,69.2844
102,4,12,1,2,64.4,69.3182
102,4,12,1,3,59.72,69.3182
102,4,12,1,4,57.02,69.3182
102,4,12,1,5,57.02,69.3182
102,4,12,1,6,57.2,69.3182
102,4,12,1,7,59.54,69.3182
102,4,12,1,8,64.58,69.3182
102,4,12,1,9,69.62,69.3182
102,4,12,1,10,74.3,69.3182
102,4,12,1,11,77.36,69.3182
102,4,12,1,12,80.24,69.3182
102,4,12,1,13,81.14,69.3182
102,4,12,1,14,82.58,69.3182
102,4,12,1,15,86,69.3182
102,4,12,1,16,85.82,69.3182
102,4,12,1,17,84.92,69.3182
102,4,12,1,18,82.94,69.3182
102,4,12,1,19,81.5,69.3182
102,4,12,1,20,77.9,69.3182
102,4,12,1,21,75.56,69.3182
102,4,12,1,22,72.86,69.3182
102,4,12,1,23,70.88,69.3182
102,4,12,1,24,68.9,69.3182
103,4,13,2,1,67.82,69.3182
103,4,13,2,2,66.56,69.416
103,4,13,2,3,63.5,69.416
103,4,13,2,4,58.82,69.416
103,4,13,2,5,56.84,69.416
103,4,13,2,6,55.94,69.416
103,4,13,2,7,56.48,69.416
103,4,13,2,8,61.34,69.416
103,4,13,2,9,64.76,69.416
103,4,13,2,10,70.34,69.416
103,4,13,2,11,73.22,69.416
103,4,13,2,12,74.12,69.416
103,4,13,2,13,75.56,69.416
103,4,13,2,14,78.8,69.416
103,4,13,2,15,77.72,69.416
103,4,13,2,16,74.84,69.416
103,4,13,2,17,74.12,69.416
103,4,13,2,18,72.86,69.416
103,4,13,2,19,71.78,69.416
103,4,13,2,20,69.44,69.416
103,4,13,2,21,66.02,69.416
103,4,13,2,22,66.02,69.416
103,4,13,2,23,65.84,69.416
103,4,13,2,24,64.58,69.416
104,4,14,3,1,61.88,69.416
104,4,14,3,2,60.8,69.4621
104,4,14,3,3,58.64,69.4621
104,4,14,3,4,55.94,69.4621
104,4,14,3,5,55.76,69.4621
104,4,14,3,6,54.14,69.4621
104,4,14,3,7,55.94,69.4621
104,4,14,3,8,62.78,69.4621
